# id,name,mesonet,lat,lon,elevation,agl,cit,state,country,active
C4651,CW4651 Hastings                      NZ,APRSWXNET,-39.63283157348633,176.75282287597656,22.0,-9999.0,null,null,null,true
KSIK,SIKESTON                         MO US MODOT,NonFedAWOS,36.89883041381836,-89.56183624267578,96.0,-9999.0,null,null,null,true
C4652,CW4652 Sutton                     AK US,APRSWXNET,61.736000061035156,-148.77383422851562,175.0,-9999.0,null,null,null,true
C5984,CW5984 Pilot Rock                 OR US,APRSWXNET,45.4658317565918,-118.83167266845703,533.0,-9999.0,null,null,null,true
C3322,CW3322 Geislautern                   DE,APRSWXNET,49.23537826538086,6.823629856109619,203.0,-9999.0,null,null,null,true
C4653,CW4653 Krabi                         TH,APRSWXNET,8.05033016204834,98.84082794189453,35.0,-9999.0,null,null,null,true
C5983,CW5983 Salmiya                       KW,APRSWXNET,29.339500427246094,48.06132888793945,15.199999809265137,-9999.0,null,null,null,true
C5986,CW5986 San Luis Obispo            CA US,APRSWXNET,35.276668548583984,-120.65632629394531,68.0,-9999.0,null,null,null,true
C4655,CW4655 Waltham                    MA US,APRSWXNET,42.37799835205078,-71.22766876220703,15.199999809265137,-9999.0,null,null,null,true
C5988,CW5988 San Francisco              CA US,APRSWXNET,37.75967025756836,-122.43167114257812,57.29999923706055,-9999.0,null,null,null,true
C3325,CW3325 Parrish                    AL US,APRSWXNET,33.7694206237793,-87.27001190185547,141.6999969482422,-9999.0,null,null,null,true
C3326,CW3326 Stavanger                     NO,APRSWXNET,58.900001525878906,5.699999809265137,50.0,-9999.0,null,null,null,true
C4657,CW4657 Pretoria                      ZA,APRSWXNET,-25.83867073059082,28.293670654296875,1534.0,-9999.0,null,null,null,true
AR979,KG6QHS-1 Redding                  CA US,APRSWXNET,40.59952926635742,-122.37471008300781,202.6999969482422,-9999.0,null,null,null,true
H100F,Hanford 100F Area                WA US HMMN,utmesnet,46.6349983215332,-119.4520034790039,125.0,-9999.0,null,null,null,true
B2647,Barra do Escuro,PCDINPE,-16.270000457763672,-45.20000076293945,488.0,-9999.0,null,null,null,true
AP316,VE3GSI Napanee                    ON CA,APRSWXNET,44.244171142578125,-76.95983123779297,97.0,-9999.0,null,null,null,true
BABC1,BACKBONE                         CA US,RAWS,40.889198303222656,-123.14219665527344,1432.5999755859375,-9999.0,null,null,null,true
AP315,K2NV Grand Isle                   NY US,APRSWXNET,43.010528564453125,-79.01966857910156,180.0,-9999.0,null,null,null,true
B2649,Timbo,PCDINPE,-26.81999969482422,-49.20000076293945,106.0,-9999.0,null,null,null,true
AR978,WA2MOY Boynton Beach              FL US,APRSWXNET,26.56645965576172,-80.103759765625,13.100000381469727,-9999.0,null,null,null,true
H100A,Hanford 100                      WA US HMMN,utmesnet,46.68899917602539,-119.5510025024414,139.89999389648438,-9999.0,null,null,null,true
C5991,CW5991 Sandy                      UT US,APRSWXNET,40.58832931518555,-111.81999969482422,1487.0,-9999.0,null,null,null,true
AR971,N1TKS Greenwich                   CT US,APRSWXNET,41.00843048095703,-73.65263366699219,27.600000381469727,-9999.0,null,null,null,true
AR972,KD4SN Lexington                   KY US,APRSWXNET,37.990169525146484,-84.5478286743164,304.0,-9999.0,null,null,null,true
B2641,Taio,PCDINPE,-27.1200008392334,-49.900001525878906,457.0,-9999.0,null,null,null,true
SHBW3,Sheboygan - I-43 @ Superior Ave.,widotroad,43.761287689208984,-87.76563262939453,213.5,-9999.0,null,null,null,true
B2640,Formosa Rio Preto,PCDINPE,-11.050000190734863,-45.20000076293945,625.0,-9999.0,null,null,null,true
AR970,WA0SOP Inman                      NE US,APRSWXNET,42.33633041381836,-98.45667266845703,579.0999755859375,-9999.0,null,null,null,true
B2643,Santa Maria da Vitoria,PCDINPE,-13.399999618530273,-44.20000076293945,511.0,-9999.0,null,null,null,true
B2642,Morpara,PCDINPE,-12.180000305175781,-43.20000076293945,458.0,-9999.0,null,null,null,true
AR976,NO9B Muskego                      WI US,APRSWXNET,42.89183044433594,-88.14232635498047,241.0,-9999.0,null,null,null,true
AR973,W0PT Mound City                   KS US,APRSWXNET,38.14636993408203,-94.81050872802734,320.0,-9999.0,null,null,null,true
AR974,YV5FIH Altos Mirandinos           MI VE,APRSWXNET,10.355310440063477,-66.96192169189453,1481.0,-9999.0,null,null,null,true
MHWO3,MT. HOWARD                       OR US SNOTEL,utmesnet,45.27000045776367,-117.16999816894531,2411.0,-9999.0,null,null,null,true
ONTO,ONTARIO                          OR US AGRIMET,utmesnet,43.977779388427734,-117.0152816772461,688.7999877929688,-9999.0,null,null,null,true
B2644,Juvenilia,PCDINPE,-14.270000457763672,-44.099998474121094,473.0,-9999.0,null,null,null,true
NMOS2,NEMO                             SD US,RAWS,44.189998626708984,-103.5105972290039,1415.5,-9999.0,null,null,null,true
C4629,CW4629 Kent                       OH US,APRSWXNET,41.13024139404297,-81.36316680908203,329.20001220703125,-9999.0,null,null,null,true
B2681,Argoim,PCDINPE,-12.550000190734863,-39.5,198.0,-9999.0,null,null,null,true
AP350,W8DYY Miamisburg                  OH US,APRSWXNET,39.62717056274414,-84.27932739257812,275.0,-9999.0,null,null,null,true
SMAI4,Fisher Elem _ Marshalltown             KCCI-TV,snet,42.02452087402344,-92.92017364501953,314.8999938964844,-9999.0,null,null,null,true
NAM18,Walnut Meadows                   AZ US FGZWFO,utmesnet,35.19643020629883,-111.56310272216797,2063.800048828125,-9999.0,null,null,null,true
C5951,CW5951 Sicklerville               NJ US,APRSWXNET,39.74800109863281,-74.96949768066406,43.900001525878906,-9999.0,null,null,null,true
C4621,CW4621 Voorhees                   NJ US,APRSWXNET,39.85350036621094,-74.98583221435547,33.099998474121094,-9999.0,null,null,null,true
C4622,CW4622 Diablo                     CA US,APRSWXNET,37.849998474121094,-121.95282745361328,260.0,-9999.0,null,null,null,true
C5952,CW5952 Hannover                      DE,APRSWXNET,52.290000915527344,9.33633041381836,89.0,-9999.0,null,null,null,true
C5955,CW5955 East Coventry              PA US,APRSWXNET,40.20532989501953,-75.63916778564453,100.0,-9999.0,null,null,null,true
H100K,Hanford 100K Area                WA US HMMN,utmesnet,46.65700149536133,-119.5780029296875,136.89999389648438,-9999.0,null,null,null,true
MTIN7,MT. ISLAND LAKE                  NC US,RAWS,35.37889862060547,-80.99250030517578,152.39999389648438,-9999.0,null,null,null,true
B2679,Santo Antonio,PCDINPE,-14.270000457763672,-41.29999923706055,457.0,-9999.0,null,null,null,true
BBEC1,BARNABY                          CA US,RAWS,38.028099060058594,-122.70220184326172,246.89999389648438,-9999.0,null,null,null,true
BENL1,CATAHOULA                        LA US,RAWS,31.502199172973633,-92.46170043945312,70.0999984741211,-9999.0,null,null,null,true
AP341,WA4SSP-2 Linville                 NC US,APRSWXNET,36.09917068481445,-81.8896713256836,1363.0,-9999.0,null,null,null,true
AP340,W4HF-1 Wilkesboro                 NC US,APRSWXNET,36.1349983215332,-81.17333221435547,339.0,-9999.0,null,null,null,true
AP343,N8FGR Orange                      OH US,APRSWXNET,41.44166946411133,-81.4643325805664,365.0,-9999.0,null,null,null,true
B2676,Fazenda Nanci,PCDINPE,-15.579999923706055,-39.5,153.0,-9999.0,null,null,null,true
AP347,WA8ZWJ Union                      OH US,APRSWXNET,39.910831451416016,-84.33999633789062,298.0,-9999.0,null,null,null,true
B2677,Itambe,PCDINPE,-15.25,-40.599998474121094,473.0,-9999.0,null,null,null,true
AP346,AB8KN-2 Upper Arlington           OH US,APRSWXNET,40.02082824707031,-83.05432891845703,259.0,-9999.0,null,null,null,true
C3305,CW3305 Kollumerzwaag                 NL,APRSWXNET,53.25,6.066669940948486,10.0,-9999.0,null,null,null,true
KBIT,Bitter Creek I-80 east of Rock Springs,wydotroad,41.63999938964844,-108.58000183105469,2176.0,-9999.0,null,null,null,true
C4637,CW4637 Stockton-on-Tees              UK,APRSWXNET,54.55867004394531,-1.3613300323486328,40.0,-9999.0,null,null,null,true
C3306,CW3306 Culleoka                   TN US,APRSWXNET,35.464500427246094,-87.04116821289062,259.70001220703125,-9999.0,null,null,null,true
B2670,Mario de Carvalho,PCDINPE,-19.530000686645508,-42.599998474121094,274.0,-9999.0,null,null,null,true
C5960,CW5960 Seattle                    WA US,APRSWXNET,47.65583038330078,-122.3550033569336,53.0,-9999.0,null,null,null,true
C3301,CW3301 Ridgecrest                 CA US,APRSWXNET,35.63283157348633,-117.69082641601562,731.5,-9999.0,null,null,null,true
COVC1,EEL RIVER RANGER STATION NEAR CO CA US CNRFC,utmesnet,39.82194137573242,-123.09306335449219,461.5,-9999.0,null,null,null,true
C3302,CW3302 Lithia                     FL US,APRSWXNET,27.837329864501953,-82.23200225830078,20.0,-9999.0,null,null,null,true
C3303,CW3303 Gasquet                    CA US,APRSWXNET,41.84724044799805,-123.97721099853516,122.0,-9999.0,null,null,null,true
BMEC1,BUCK MEADOWS                     CA US,RAWS,37.823299407958984,-120.09750366210938,975.4000244140625,-9999.0,null,null,null,true
WPSPT,Spirit Lift                      WY US WHITEPINE,utmesnet,42.96780014038086,-109.74710083007812,2894.39990234375,-9999.0,null,null,null,true
AR999,KF6NHD-3 Sandy                    UT US,APRSWXNET,40.579498291015625,-111.88349914550781,1356.0,-9999.0,null,null,null,true
NAM12,Red Mesa HS                      AZ US FGZWFO,utmesnet,36.9630012512207,-109.38300323486328,1645.9000244140625,-9999.0,null,null,null,true
NAM14,Coconino HS                      AZ US FGZWFO,utmesnet,35.215999603271484,-111.62267303466797,2115.300048828125,-9999.0,null,null,null,true
RLDM6,LAUDERDALE                       MS US,RAWS,32.36750030517578,-88.45670318603516,67.4000015258789,-9999.0,null,null,null,true
MYRB,Yellowstone River Bridge I-90 MP MT US MT DOT,utmesnet,45.793758392333984,-108.46798706054688,990.9000244140625,-9999.0,null,null,null,true
TBLAI,Blaine                           WA US WA DOT,utmesnet,49.0,-122.73519897460938,0.0,-9999.0,null,null,null,true
AP330,W0BIS-9 Guelph                    ND US,APRSWXNET,46.039669036865234,-98.385498046875,429.79998779296875,-9999.0,null,null,null,true
AR994,N4XWC Hayden                      AL US,APRSWXNET,33.869171142578125,-86.84349822998047,257.0,-9999.0,null,null,null,true
AR991,G1JEH Birchington                    UK,APRSWXNET,51.377498626708984,1.3097200393676758,32.0,-9999.0,null,null,null,true
B2663,Pindamonhangaba,PCDINPE,-22.920000076293945,-45.400001525878906,557.0,-9999.0,null,null,null,true
BSFT1,BISO-NP                          TN US,RAWS,36.474998474121094,-84.6541976928711,440.3999938964844,-9999.0,null,null,null,true
AR992,KA0TMW Hermantown                 MN US,APRSWXNET,46.85850143432617,-92.21882629394531,428.20001220703125,-9999.0,null,null,null,true
AR995,F1HCI Massy                          FR,APRSWXNET,48.72829818725586,2.2523000240325928,80.0,-9999.0,null,null,null,true
B2667,Vila Matias,PCDINPE,-18.579999923706055,-41.900001525878906,297.0,-9999.0,null,null,null,true
DRYC2,DRY LAKE                         CO US,RAWS,40.534698486328125,-106.78079986572266,2565.199951171875,-9999.0,null,null,null,true
B2666,Sao Sebastiao da Encruzilhada,PCDINPE,-19.469999313354492,-41.099998474121094,305.0,-9999.0,null,null,null,true
C5935,CW5935 Concord                    CA US,APRSWXNET,37.960330963134766,-121.94667053222656,110.30000305175781,-9999.0,null,null,null,true
SCDW4,SPRING CREEK DIVIDE              WY US SNOTEL,utmesnet,42.529998779296875,-110.66000366210938,2743.199951171875,-9999.0,null,null,null,true
LMKH1,LUA MAKIKA                       HI US,RAWS,20.5625,-156.56309509277344,335.29998779296875,-9999.0,null,null,null,true
C4604,CW4604 Ogden                      UT US,APRSWXNET,41.303001403808594,-111.95999908447266,1356.4000244140625,-9999.0,null,null,null,true
C5937,CW5937 Sturgeon Bay               WI US,APRSWXNET,44.82632827758789,-87.36499786376953,221.0,-9999.0,null,null,null,true
ERAW4,BURRO HILL                       WY US,RAWS,43.839698791503906,-110.37079620361328,2184.199951171875,-9999.0,null,null,null,true
C5936,CW5936 N. Muskegon                MI US,APRSWXNET,43.25416946411133,-86.33200073242188,184.10000610351562,-9999.0,null,null,null,true
C4607,CW4607 Ølstykke                      DK,APRSWXNET,55.772499084472656,12.161999702453613,30.0,-9999.0,null,null,null,true
C5938,CW5938 Morganfield                KY US,APRSWXNET,37.67829895019531,-87.91636657714844,140.0,-9999.0,null,null,null,true
AFWT2,ARANSAS                          TX US,RAWS,28.304399490356445,-96.82330322265625,6.099999904632568,-9999.0,null,null,null,true
TIQC1,NERRS WATER QUALITY SITE AT TIJUANA RI,nerresmet,32.57440185546875,-117.13140106201172,3.6440000534057617,-9999.0,null,null,null,true
SIFI4,Iowa Falls / Rock Run Elem             KCCI-TV,snet,42.529598236083984,-93.2652816772461,376.3999938964844,-9999.0,null,null,null,true
C5931,CW5931 Sekiu                      WA US,APRSWXNET,48.26633071899414,-124.29966735839844,5.0,-9999.0,null,null,null,true
RFTI1,RAFT RIVER                       ID US,RAWS,42.54779815673828,-113.2593994140625,1341.0999755859375,-9999.0,null,null,null,true
C5933,CW5933 Marietta                   GA US,APRSWXNET,34.022830963134766,-84.43083190917969,338.29998779296875,-9999.0,null,null,null,true
SBRV1,SEARSBURG RESEVOIR                     NE-POWER-CO,HADS,42.90639877319336,-72.94999694824219,418.7439880371094,-9999.0,null,null,null,true
B2613,Moura,PCDINPE,-1.4600000381469727,-61.599998474121094,30.0,-9999.0,null,null,null,true
AR944,K6ALF Rocklin                     CA US,APRSWXNET,38.80867004394531,-121.2854995727539,39.0,-9999.0,null,null,null,true
NPYC1,NAPA CORPORATION YARD            CA US CNRFC,utmesnet,38.30833053588867,-122.28666687011719,6.099999904632568,-9999.0,null,null,null,true
B2619,Xambioa,PCDINPE,-6.380000114440918,-48.5,183.0,-9999.0,null,null,null,true
ERAW1,ENTIAT                           WA US,RAWS,47.674400329589844,-120.21080017089844,242.60000610351562,-9999.0,null,null,null,true
AR942,KB0VZQ Sedalia                    MO US,APRSWXNET,38.700828552246094,-93.28450012207031,256.0,-9999.0,null,null,null,true
AR943,VE3YF Petawawa                    ON CA,APRSWXNET,45.893829345703125,-77.28333282470703,141.0,-9999.0,null,null,null,true
BRCN2,BERRY CREEK                      NV US SNOTEL,utmesnet,39.31999969482422,-114.62000274658203,2773.699951171875,-9999.0,null,null,null,true
AR941,K0IY Louisburg                    KS US,APRSWXNET,38.5496711730957,-94.67549896240234,335.29998779296875,-9999.0,null,null,null,true
C4614,CW4614 Neenach                    CA US,APRSWXNET,34.796669006347656,-118.5853271484375,902.2000122070312,-9999.0,null,null,null,true
BGCO3,BIGELOW CAMP                     OR US SNOTEL,utmesnet,42.08000183105469,-123.33999633789062,1560.5999755859375,-9999.0,null,null,null,true
OWFO3,OWYHEE RIDGE                     OR US,RAWS,43.517799377441406,-117.23970031738281,1341.0999755859375,-9999.0,null,null,null,true
GDNSP,GARDEN SPRING                    NV US DRI,utmesnet,37.27193832397461,-114.2941665649414,1479.199951171875,-9999.0,null,null,null,true
CALVP,LOVELAND PASS                    CO US CAIC,CAIC_ATM,39.674720764160156,-105.89389038085938,3624.0,-9999.0,null,null,null,true
RRFI1,RED RIVER                        ID US,RAWS,45.712501525878906,-115.3375015258789,1402.0999755859375,-9999.0,null,null,null,true
MMVA3,MEADVIEW                         AZ US LAS VEGAS,utmesnet,36.00189971923828,-114.00650024414062,910.4000244140625,-9999.0,null,null,null,true
C4610,CW4610 Port Alberni                  CA,APRSWXNET,49.246131896972656,-124.80357360839844,5.0,-9999.0,null,null,null,true
C4611,CW4611 Aspen Mtn                  UT US,APRSWXNET,40.794498443603516,-111.1336669921875,2298.0,-9999.0,null,null,null,true
MYT1,Myton, UT,ddmet,40.102699279785156,-110.0479965209961,1627.8956298828125,-9999.0,null,null,null,true
C4612,CW4612 Hoeng                         DK,APRSWXNET,55.33100128173828,11.50866985321045,45.0,-9999.0,null,null,null,true
AR936,KA3ODJ Bangor                     PA US,APRSWXNET,40.902000427246094,-75.1344985961914,167.60000610351562,-9999.0,null,null,null,true
B2605,Passo S Borja,PCDINPE,-28.6299991607666,-56.0,64.0,-9999.0,null,null,null,true
MCYF1,Mckay Bay Entrance, FL,nosports,27.913000106811523,-82.42500305175781,0.0,-9999.0,null,null,null,true
AR933,KC2HGK-4 Carthage                 NY US,APRSWXNET,43.930328369140625,-75.65766906738281,321.0,-9999.0,null,null,null,true
AR934,WI3X Palmyra                      PA US,APRSWXNET,40.297828674316406,-76.57550048828125,146.3000030517578,-9999.0,null,null,null,true
AR939,K3QV Penndel                      PA US,APRSWXNET,40.15607833862305,-74.91696166992188,39.599998474121094,-9999.0,null,null,null,true
INPA2,INDIAN PASS                      AK US SNOTEL,utmesnet,61.06999969482422,-149.49000549316406,716.2999877929688,-9999.0,null,null,null,true
B2606,Quarai,PCDINPE,-30.389999389648438,-56.400001525878906,114.0,-9999.0,null,null,null,true
B2609,Ji-Parana,PCDINPE,-10.880000114440918,-61.900001525878906,274.0,-9999.0,null,null,null,true
AR937,KD2GO Milford                     NJ US,APRSWXNET,40.6236686706543,-75.07283020019531,231.0,-9999.0,null,null,null,true
B2608,Humaita,PCDINPE,-7.5,-63.0,61.0,-9999.0,null,null,null,true
QLKA3,LAKESIDE                         AZ US,RAWS,34.15999984741211,-109.9800033569336,2133.60009765625,-9999.0,null,null,null,true
AR931,VE1ER-4 Truro                     NS CA,APRSWXNET,45.35517120361328,-63.29899978637695,28.700000762939453,-9999.0,null,null,null,true
AR932,VE1AIC-4 Cornwall                 PE CA,APRSWXNET,46.20100021362305,-63.22983169555664,33.0,-9999.0,null,null,null,true
B2601,Fortaleza,PCDINPE,-6.039999961853027,-57.599998474121094,233.0,-9999.0,null,null,null,true
KSNC,CHESTER                          CT US SAI,NonFedAWOS,41.38383102416992,-72.50582885742188,126.69999694824219,-9999.0,null,null,null,true
B2600,Porto Lucena,PCDINPE,-27.850000381469727,-55.0,153.0,-9999.0,null,null,null,true
GTMC1,GOAT MOUNTAIN NEAR OAKHURST 7SE  CA US CNRFC,utmesnet,37.27000045776367,-119.54306030273438,1377.699951171875,-9999.0,null,null,null,true
MSFO1,MAUMEE                           OH US,RAWS,41.530601501464844,-83.92939758300781,186.5,-9999.0,null,null,null,true
C5915,CW5915 Forks                      WA US,APRSWXNET,47.957401275634766,-124.37940216064453,97.5,-9999.0,null,null,null,true
C5914,CW5914 Reno                       NV US,APRSWXNET,39.506168365478516,-119.75032806396484,1356.0,-9999.0,null,null,null,true
C5917,CW5917 Oregon                     WI US,APRSWXNET,42.92116928100586,-89.385498046875,297.0,-9999.0,null,null,null,true
BRTM8,WILD HORSE                       MT US,RAWS,45.129398345947266,-108.30390167236328,2484.10009765625,-9999.0,null,null,null,true
BCYC1,BLUE CANYON NEAR EMIGRANT GAP 2S CA US CNRFC,utmesnet,39.2761116027832,-120.70806121826172,1609.300048828125,-9999.0,null,null,null,true
SSTI4,Stuart                                 KCCI-TV,snet,41.50389862060547,-94.31829833984375,367.1000061035156,-9999.0,null,null,null,true
RRWM6,HIGHWAY 43                       MS US,RAWS,32.52690124511719,-89.9697036743164,84.4000015258789,-9999.0,null,null,null,true
MCYC2,MCCOY PARK                       CO US SNOTEL,utmesnet,39.599998474121094,-106.54000091552734,2889.5,-9999.0,null,null,null,true
AR968,KB1ATL Castle Creek               NY US,APRSWXNET,42.21799850463867,-75.89533233642578,393.0,-9999.0,null,null,null,true
AR969,KB7PGV Gresham                    OR US,APRSWXNET,45.478668212890625,-122.38667297363281,137.0,-9999.0,null,null,null,true
AP304,KC5EZZ San Angelo                 TX US,APRSWXNET,31.440500259399414,-100.38916778564453,550.0,-9999.0,null,null,null,true
C8198,CW8198 Bennington                 NE US,APRSWXNET,41.37200927734375,-96.21089172363281,367.0,-9999.0,null,null,null,true
C8195,CW8195 Staples                    TX US,APRSWXNET,29.782329559326172,-97.83733367919922,159.39999389648438,-9999.0,null,null,null,true
AP307,WA3NNA Larchmont                  PA US,APRSWXNET,39.98482894897461,-75.37933349609375,135.0,-9999.0,null,null,null,true
B2637,Fazenda Maringa,PCDINPE,-3.1600000858306885,-48.0,92.0,-9999.0,null,null,null,true
CUWN7,JACKSON COUNTY                   NC US,RAWS,35.315799713134766,-83.20690155029297,853.4000244140625,-9999.0,null,null,null,true
MCHA3,CEDAR HILLS                      AZ US LAS VEGAS,utmesnet,35.17639923095703,-113.78829956054688,1285.0,-9999.0,null,null,null,true
AR961,K9UH-5 Carbondale                 IL US,APRSWXNET,37.7996711730957,-88.97367095947266,123.4000015258789,-9999.0,null,null,null,true
C8190,CW8190 Durham                     NC US,APRSWXNET,35.98204040527344,-78.93331146240234,140.0,-9999.0,null,null,null,true
B2630,Faz. Boa Fortuna,PCDINPE,-9.479999542236328,-35.79999923706055,61.0,-9999.0,null,null,null,true
C8193,CW8193 Bellevue                   WA US,APRSWXNET,47.557769775390625,-122.12860870361328,280.0,-9999.0,null,null,null,true
BULU1,BUG LAKE                         UT US SNOTEL,utmesnet,41.68000030517578,-111.41999816894531,2423.199951171875,-9999.0,null,null,null,true
B2632,Jardim de Piranhas,PCDINPE,-6.369999885559082,-37.29999923706055,244.0,-9999.0,null,null,null,true
AR964,N4GVK Greensboro                  NC US,APRSWXNET,36.024940490722656,-79.8962173461914,269.1000061035156,-9999.0,null,null,null,true
AP302,N1TKK-1 San Juan                  PR US,APRSWXNET,18.39550018310547,-66.08100128173828,18.0,-9999.0,null,null,null,true
AR963,K8VGL Clermont                    IN US,APRSWXNET,39.794498443603516,-86.31967163085938,243.0,-9999.0,null,null,null,true
C8192,CW8192 Eagle Mills                NY US,APRSWXNET,42.71332931518555,-73.61250305175781,173.6999969482422,-9999.0,null,null,null,true
ALHF1,Alachua                                FAWN,FAWN,29.80299949645996,-82.41000366210938,45.41600036621094,-9999.0,null,null,null,true
ICPC1,INDEPENDENCE CAMP                CA US SNOTEL,utmesnet,39.45000076293945,-120.29000091552734,2133.60009765625,-9999.0,null,null,null,true
C5924,CW5924 Vero Beach                 FL US,APRSWXNET,27.6200008392334,-80.57283020019531,4.5,-9999.0,null,null,null,true
C5923,CW5923 Dinslaken                     DE,APRSWXNET,51.573001861572266,6.744999885559082,40.0,-9999.0,null,null,null,true
C5929,CW5929 Munster                    IN US,APRSWXNET,41.53450012207031,-87.4866714477539,184.10000610351562,-9999.0,null,null,null,true
CITM7,CLINTON                          MO US,RAWS,38.34920120239258,-93.77220153808594,231.60000610351562,-9999.0,null,null,null,true
C5920,CW5920 Crowley                    TX US,APRSWXNET,32.56399917602539,-97.4114990234375,261.0,-9999.0,null,null,null,true
KSOU,South Pass WYO 28 near South Pass,wydotroad,42.476600646972656,-108.84539794921875,2500.0,-9999.0,null,null,null,true
C5921,CW5921 Big Spring                 TX US,APRSWXNET,32.28049850463867,-101.5146713256836,772.7000122070312,-9999.0,null,null,null,true
AR957,JQ2GLP Hamamatsu                     JP,APRSWXNET,34.82400131225586,137.74732971191406,100.0,-9999.0,null,null,null,true
AR958,JA1RBY Ebina-city                    JP,APRSWXNET,35.428001403808594,139.38400268554688,19.0,-9999.0,null,null,null,true
CLLT2,Clear Lake, TX,NOS-NWLON,29.559999465942383,-95.06999969482422,0.0,-9999.0,null,null,null,true
AR956,KI4AKT Rabun Gap                  GA US,APRSWXNET,34.98168182373047,-83.40186309814453,820.0,-9999.0,null,null,null,true
BCHC1,BEACH MEADOWS NEAR OLANCHA 20SW  CA US CNRFC,utmesnet,36.12409973144531,-118.29299926757812,2331.699951171875,-9999.0,null,null,null,true
B2629,Atalaia,PCDINPE,-9.520000457763672,-36.0,91.0,-9999.0,null,null,null,true
BBVAC,BRIDGER BOWL - VIRGINIA CITY     MT US AVALANCHE,utmesnet,45.816200256347656,-110.90750122070312,1981.199951171875,-9999.0,null,null,null,true
B2621,Trecho Medio,PCDINPE,-13.479999542236328,-51.400001525878906,228.0,-9999.0,null,null,null,true
AR953,N5THP Georgetown                  TX US,APRSWXNET,30.63117027282715,-97.60582733154297,207.0,-9999.0,null,null,null,true
B2620,Sao Felix do Araguaia,PCDINPE,-11.619999885559082,-50.599998474121094,213.0,-9999.0,null,null,null,true
AR951,IW3IOY-2 Treviso                     IT,APRSWXNET,45.26116943359375,12.117830276489258,51.0,-9999.0,null,null,null,true
B2622,Aruana,PCDINPE,-14.819999694824219,-51.099998474121094,274.0,-9999.0,null,null,null,true
GDNW3,GLIDDEN                          WI US,RAWS,46.14469909667969,-90.59030151367188,472.3999938964844,-9999.0,null,null,null,true
AR908,N4GXX Crestview                   FL US,APRSWXNET,30.719669342041016,-86.58467102050781,42.70000076293945,-9999.0,null,null,null,true
AR909,KG4ZVW Merritt Island             FL US,APRSWXNET,28.426170349121094,-80.711669921875,2.0,-9999.0,null,null,null,true
RXGI,REXBURG                          ID US AGRIMET,utmesnet,43.849998474121094,-111.76667022705078,1485.9000244140625,-9999.0,null,null,null,true
AR903,K4AA Great Falls                  VA US,APRSWXNET,38.99700164794922,-77.27583312988281,90.30000305175781,-9999.0,null,null,null,true
AR901,N8PXE Americus                    GA US,APRSWXNET,32.084068298339844,-84.21420288085938,133.0,-9999.0,null,null,null,true
AR906,W8SP Fairmont                     WV US,APRSWXNET,39.42599868774414,-80.0893325805664,500.79998779296875,-9999.0,null,null,null,true
GLVNV,GARDNERVILLE                     NV US NV DOT,utmesnet,38.88703155517578,-119.72225189208984,1461.800048828125,-9999.0,null,null,null,true
AR904,W4IFI Warrenton                   VA US,APRSWXNET,38.75566864013672,-77.73400115966797,174.3000030517578,-9999.0,null,null,null,true
C8178,CW8178 Prairie City               OR US,APRSWXNET,44.456668853759766,-118.70632934570312,1063.800048828125,-9999.0,null,null,null,true
AR905,N8TJD Fairmont                    WV US,APRSWXNET,39.45859909057617,-80.12407684326172,387.0,-9999.0,null,null,null,true
PNFI1,PINE CREEK                       ID US,RAWS,44.250301361083984,-116.19860076904297,1341.0999755859375,-9999.0,null,null,null,true
C5906,CW5906 Mansfield                     AU,APRSWXNET,-37.100830078125,146.00967407226562,289.0,-9999.0,null,null,null,true
C5907,CW5907 Castricum                     NL,APRSWXNET,52.551998138427734,4.686669826507568,14.0,-9999.0,null,null,null,true
ELQC1,NERRS WATER QUALITY SITE AT ELKHORN SL,nerresmet,36.81809997558594,-121.7394027709961,3.3359999656677246,-9999.0,null,null,null,true
MSWV1,MT SNOW                                NE-POWER-CO,HADS,42.96670150756836,-72.9000015258789,460.864990234375,-9999.0,null,null,null,true
FDCC1,FORESTDALE CREEK                 CA US SNOTEL,utmesnet,38.68000030517578,-119.95999908447266,2447.199951171875,-9999.0,null,null,null,true
BCHA1,Bay Minnette/Baldwin County High Sch.  U-South-AL,lais,30.895000457763672,-87.7969970703125,24.384000778198242,-9999.0,null,null,null,true
LESU,LeSueur, MN,gpsmet,44.441200256347656,-93.90699768066406,267.1171875,-9999.0,null,null,null,true
BCHA2,Richardson Highway @ Birch Lake MP 307,akdotroad,64.31639862060547,-146.6909637451172,270.0,-9999.0,null,null,null,true
C5909,CW5909 Port St. John              FL US,APRSWXNET,28.461549758911133,-80.81385040283203,6.0,-9999.0,null,null,null,true
UPO1,Upolu Point, HI,gpsmet,20.245899200439453,-155.88400268554688,60.543701171875,-9999.0,null,null,null,true
LYNO3,LYNHART RANCH                    OR US SCAN,utmesnet,42.02000045776367,-121.38999938964844,1247.199951171875,-9999.0,null,null,null,true
LESV,Leesville, LA,gpsmet,31.142499923706055,-93.26899719238281,102.25589752197266,-9999.0,null,null,null,true
BLRW3,Blue River, WI,gpsmet,43.23030090332031,-90.53099822998047,222.47869873046875,-9999.0,null,null,null,true
BRCFT,BARCROFT RESEARCH LAB            CA US DRI,utmesnet,37.58306121826172,-118.23722076416016,3782.60009765625,-9999.0,null,null,null,true
BPNC1,BIG PINES                        CA US,RAWS,34.37889862060547,-117.69190216064453,2108.300048828125,-9999.0,null,null,null,true
